130	1609	3	12.94
418	174	3	7.66
57	144	8	17.19
873	164	18	166.17
12	4857	4	7.23
126	1246	3	8.94
163	1374	3	13.63
149	123	13	18.15
167	769	3	10.2
285	296	3	8.95
202	239	4	9.96
873	313	4	23.94
171	621	5	21.72
873	210	12	96.26
346	152	5	14.03
105	2193	5	14.85
101	4600	4	8.7
329	804	3	17.47
216	137	5	9.29
1299	120	5	19.14
134	778	3	8.6
545	5446	3	35.6
104	3720	3	8.4
283	2218	7	74.04
104	3824	3	8.4
113	1502	4	11.61
114	154	15	16.16
4785	7	4	16.85
2801	8	3	8.12
126	361	5	8.64
6391	408	3	34.76
7	457	10	7.62
331	302	3	10.31
2678	106	3	7.47
126	480	7	20.2
964	102	9	7.21
213	417	4	14.7
4939	12	4	7.23
110	6722	3	16.99
309	105	11	8.57
195	12	50	8.35
237	178	4	8.52
126	183	9	12.36
862	406	4	25.79
1591	1442	3	32.22
856	295	3	15.31
213	102	33	16.42
252	142	5	9.97
1611	113	3	7.45
1144	158	3	12.47
3643	130	3	17.53
121	2573	3	12.51
130	366	5	11.01
124	1030	3	7.71
293	716	4	21.86
2	1245	4	7.52
349	362	3	11.48
152	1665	5	33.75
139	319	7	21.43
481	115	7	14.45
221	474	3	10.48
1238	101	9	6.83
292	413	3	11.52
873	463	8	69.42
7	3891	3	8.39
112	631	5	8.52
1895	137	3	14.6
1079	104	5	7.32
12	3101	5	9.04
1888	2896	4	50.59
128	668	13	68.46
4150	7	4	16.85
3481	103	3	7.12
4379	9	3	12.05
373	173	4	12.16
12	110	280	12.16
7	1524	5	7.46
12	183	58	17.28
7	1480	5	7.46
1247	109	4	7.89
257	503	3	11.75
813	341	3	16.05
129	3190	5	44.19
295	332	3	9.97
562	149	3	8.21
113	7212	3	19.07
101	4915	4	8.7
5135	867	3	38.45
3306	107	3	9.19
219	298	3	7.39
133	681	3	7.52
961	321	3	16.9
123	1021	3	7.57
167	392	3	6.67
113	2151	3	8.91
101	453	23	21.28
313	892	4	23.94
104	1079	5	7.32
1947	236	4	29.5
7197	336	3	32.49
256	162	4	7.67
788	101	13	8.15
1047	963	3	23.42
246	156	15	67.53
102	409	24	39.12
403	193	3	8.07
754	101	15	12.46
478	1642	4	34.69
258	738	3	13.93
3727	121	3	15.24
3468	102	4	7.32
5481	1973	3	45.11
2973	107	3	7.75
279	688	3	13.95
361	278	3	10.28
472	12	22	11.8
601	102	12	6.8
114	711	5	10.35
2703	12	5	9.04
114	762	4	7.69
115	408	5	7.26
159	1001	3	11.62
408	1834	3	23.33
3712	102	4	7.32
231	107	12	8.22
264	103	24	35.69
105	7273	3	14.94
800	143	4	15.14
1428	104	4	8.23
1778	1167	3	28.68
308	207	6	22.57
102	156	43	11.97
116	1546	3	7.94
476	7	11	10.62
504	193	3	9.47
214	315	3	7.53
1505	248	3	17.85
605	303	3	14.21
235	247	3	7.41
103	2820	5	17.16
144	1710	3	14.87
423	219	3	9.46
1130	747	3	23.25
132	9	24	13.77
101	200	41	9.87
171	2925	4	29.08
142	234	6	13.61
469	319	3	12.45
256	566	3	13
2653	2282	5	72.22
858	167	3	10.81
180	1563	3	15.05
636	101	15	7.22
329	119	5	7.23
6343	102	3	8.85
532	198	3	9.85
128	565	8	30
445	116	6	10.84
161	286	7	23.35
102	3816	4	7.32
3552	12	5	9.04
2	21	10	28.51
784	102	10	7.91
5312	105	3	14.94
672	5191	3	38.83
215	374	3	8.85
125	456	4	7.61
236	465	5	23.34
227	1041	3	14.89
114	2167	5	22.26
1785	104	4	8.23
7	633	9	9.4
208	9	13	10.59
6	9	4	7.04
2429	101	7	15.24
345	743	3	15.69
118	1188	3	7.24
3858	131	3	17.53
760	958	5	44.26
886	124	3	7.03
329	419	3	13.33
1515	105	4	6.72
6020	102	3	8.85
1571	121	4	16.02
102	6174	3	8.85
2714	116	4	19.55
747	110	6	11.26
9	779	6	10.89
16	212	5	8.8
556	7	21	61.64
102	1198	10	14.85
157	310	4	8.87
1240	103	7	16.12
1079	2464	3	30.11
2226	115	3	10.51
581	488	15	145.05
253	1312	3	17.26
294	357	4	16.15
126	2090	3	12.17
404	219	3	9.3
251	929	3	15.45
423	7	34	129.01
5	820	3	15.67
39	45	6	101.02
1140	1963	3	31.07
4368	101	4	8.7
131	887	5	19.55
1498	104	5	12.99
445	309	3	11.86
161	237	6	15.54
1569	862	3	25.9
107	174	21	18.55
152	262	7	20.32
225	253	3	6.75
728	638	7	59.37
704	487	3	17.54
5193	16	3	25.9
118	176	10	11.54
1286	166	3	13.26
2576	121	3	12.51
5498	2	3	16.83
414	161	15	88.06
442	196	3	8.91
108	4875	3	12
105	6033	3	14.94
2392	2576	3	35.55
699	12	17	10.58
7	2226	4	8.06
102	228	29	11.97
108	569	10	22.15
336	8	10	10.42
325	156	4	9.4
3433	299	4	37.55
127	1472	3	10.22
3581	9	3	9.95
1119	120	5	17.48
124	770	4	11.22
292	117	6	6.72
114	126	21	12.33
103	1783	5	10.88
1579	129	5	31.91
1211	164	13	119.35
275	109	11	11.9
1327	109	3	6.66
190	149	13	43.73
2	5844	3	16.83
303	258	3	8.9
16	1847	3	14.6
1913	6324	3	43.21
113	3874	3	14.66
156	325	4	9.4
1029	616	3	20.94
156	249	4	7.33
112	2179	3	8.94
156	206	5	9.17
1027	12	12	7.86
620	554	5	36.13
3284	102	4	7.32
137	102	49	12.54
384	190	8	37.39
658	107	12	32.4
285	220	3	7.42
186	430	3	8.15
546	365	14	120.59
6972	102	3	8.85
1426	9	4	8.41
3174	101	5	10.88
124	1995	3	12.19
109	5848	3	16.59
15	9	8	19.42
267	979	11	95.69
119	387	5	7.64
551	141	3	7.42
408	115	5	7.26
352	103	14	14.36
1356	104	7	20.8
171	861	3	11.57
133	101	80	15.58
662	8	8	16.69
9	336	10	11.42
1051	248	6	40.54
1622	17	3	10.23
3938	101	4	8.7
3409	8	4	16.49
281	171	4	9.04
559	5481	3	36.07
1137	1131	3	26.1
8	1740	5	16.54
373	301	3	11.93
703	462	3	17.15
137	552	7	29.69
137	500	10	48.39
363	127	7	16.92
857	136	3	9.01
251	57	4	8.86
3980	109	3	12.22
1399	507	3	21.93
2066	105	6	21.25
4443	102	4	11.8
1086	121	8	38.08
237	164	6	16.04
303	514	3	12.84
309	116	8	12.81
113	6095	3	19.07
101	1856	7	7.34
120	558	5	11.01
144	233	5	10.66
103	3273	3	7.12
101	1676	9	13.91
106	170	20	13.73
111	2259	4	15.56
1740	8	5	16.54
1359	132	3	11.51
314	221	4	12.55
102	4253	4	11.8
158	1097	3	12.03
203	324	3	7.25
164	671	6	28.62
1226	7	9	22.93
1065	111	4	8.45
123	1310	3	8.93
2257	3170	3	38.38
1775	103	4	8.99
217	143	5	8.87
4031	101	4	8.7
102	961	9	7.21
5705	285	3	31.5
636	1797	3	24.89
560	9	6	7.05
169	101	52	10.71
1592	545	3	23.42
107	1870	4	9.22
177	131	5	8.62
258	204	4	10.42
543	408	3	15.83
258	255	5	17.78
17	260	6	8.13
2576	1029	3	29.68
7	3024	4	9.73
243	282	3	9.76
124	1008	4	12.64
103	667	9	11.87
255	464	8	47.52
540	246	6	32.09
317	12	30	10.42
563	1935	3	24.4
119	178	8	6.93
394	609	5	31.25
362	2378	3	23.67
1808	103	4	6.64
295	108	13	17.82
1834	478	4	34.69
565	128	8	30
12	203	53	18.51
7	1502	6	11.42
725	1394	3	23.68
12	322	30	8.57
171	2176	4	25.67
236	1947	4	29.5
110	1126	4	7.7
1381	8	4	7.94
1453	118	3	9.33
894	111	4	7.48
202	13	4	8.5
1053	522	4	30.28
250	811	3	14.13
9	2661	3	8.5
12	407	23	8.01
161	661	3	9.36
101	4562	4	8.7
7355	2	3	16.83
6902	102	3	8.85
395	208	5	20.27
1447	208	3	17.44
367	114	6	8.22
101	4458	4	8.7
3985	12	4	7.23
9	543	7	9.64
4743	110	3	12.61
191	3074	3	20.1
896	3406	3	31.73
183	12	58	17.28
114	183	34	105.58
4014	12	4	7.23
462	738	3	17.45
279	579	3	12.69
124	755	4	10.42
12	4147	4	7.23
243	435	4	19.28
2663	236	4	32.92
374	292	4	16.88
236	603	4	18.81
282	297	3	9.17
105	1869	5	13.24
103	3481	3	7.12
1594	152	6	39.81
106	2874	3	7.47
769	1391	4	35.74
964	342	3	16.77
118	3338	3	14.52
679	138	4	13.48
809	4935	4	50.57
126	2180	3	12.17
184	392	16	98.69
12	3577	5	9.04
124	103	52	26.05
178	115	34	106.4
231	200	4	9.51
8	241	11	8.37
2551	1423	5	62.47
2109	103	4	7.69
5941	200	3	29.01
451	5133	3	34.56
1483	597	4	33.88
6467	102	3	8.85
2728	105	3	7.14
3778	121	3	15.24
319	428	3	11.92
7	1050	12	33.65
214	293	3	7.43
105	1204	6	13.17
102	334	18	7.66
5191	672	3	38.83
862	694	3	20.35
690	249	3	12.98
102	274	28	19.64
5236	255	3	30.75
109	2040	4	11.56
929	251	3	15.45
5322	102	3	8.85
322	112	11	21.2
225	5077	3	29.99
185	176	5	9.2
584	370	4	22.21
200	213	7	22.53
494	12	23	18.29
101	107	327	36.79
112	492	7	13.96
2925	201	3	20.52
152	103	26	11.63
3300	103	3	9.13
400	137	4	10.08
873	728	18	246.26
104	2324	7	34.51
1131	257	3	16.53
215	257	4	11.09
1744	3575	3	37.36
383	108	8	7.96
1463	126	3	10
138	1284	3	11.87
243	5200	3	32.49
121	1571	4	16.02
346	4388	3	28.27
107	4850	3	11.26
351	6593	3	32.91
101	356	26	12.88
168	1159	3	12.83
16	2	28	33.24
116	1174	3	6.92
174	112	12	10.39
319	119	8	15.7
2	5498	3	16.83
155	139	8	13.7
607	2642	6	74.03
3551	102	4	7.32
250	1112	3	16.43
283	314	3	9.28
228	328	3	8.3
362	1346	3	19.78
102	454	15	8.88
330	291	3	9.74
135	341	4	7.5
5248	607	3	36.58
204	403	3	8.79
1166	317	3	18.4
231	529	4	17.74
1030	8	5	8.4
283	5131	3	31.5
164	212	5	10.71
761	197	3	12.13
813	160	3	10.81
8	3409	4	16.49
363	122	33	200.58
212	8	12	8.06
546	193	14	95.24
143	217	5	8.87
136	1200	3	10.89
293	3292	3	25.14
424	730	3	18.25
12	317	30	10.42
103	674	9	12.61
456	12	20	7.28
1457	110	5	13.89
255	581	4	18.67
119	179	12	17.6
1525	105	4	6.72
373	204	5	19.51
12	4976	4	7.23
112	6939	3	19.1
300	129	49	430.68
616	577	3	17.83
535	2434	4	40.98
103	1876	4	6.64
8	917	10	31.42
1712	121	3	10.72
968	127	3	7.54
131	3858	3	17.53
119	5924	3	21.31
324	301	3	10.68
392	288	6	30.41
102	898	10	8.94
1667	1328	9	124.23
548	1025	3	20.22
729	143	3	9.28
1409	197	3	16.34
12	1586	8	9.23
1321	115	3	6.95
169	156	6	9.9
2038	8	4	10.84
374	283	4	16.43
618	839	3	20.08
917	9	10	32.7
194	795	3	11.82
569	108	10	22.15
2536	7	7	29.5
102	6909	3	8.85
126	467	4	7.24
309	445	3	11.86
214	687	6	34.45
104	1498	5	12.99
102	2486	5	7.42
248	179	6	17.49
745	142	3	9.15
109	3063	3	8.66
9	1197	7	19.86
130	146	9	11.84
118	1906	3	10.03
2399	102	5	7.42
1377	109	4	8.61
3469	116	3	13.69
1517	4920	4	56.17
220	179	5	11.71
5481	559	3	36.07
327	134	7	20.72
101	2393	6	8.14
133	404	5	12.92
649	1600	3	24.4
365	5390	3	33.2
208	5493	3	29.56
597	102	13	9.09
2	211	11	6.84
148	2337	3	16.9
120	1523	3	9.14
862	1569	3	25.9
107	4554	3	11.26
665	104	7	8.55
114	3799	5	32.61
105	1041	7	14.52
1145	103	13	51.2
3387	1611	3	35.72
630	122	4	8.23
2	5047	3	12.46
12	392	26	10.9
156	247	4	7.55
400	128	4	6.98
2590	9	3	8.5
2194	101	7	10.03
316	154	7	23.04
338	696	3	14.98
1334	382	4	29.37
164	1218	13	119.35
267	359	10	58.5
2344	296	4	32.7
473	106	10	15.48
1218	164	13	119.35
211	206	4	8.59
185	116	9	7.31
1052	282	3	16.61
101	12	1668	169.48
110	1820	3	7.01
2576	3765	3	38.38
214	181	5	11.11
1918	121	4	17.06
145	244	6	13.94
111	267	8	7.75
208	395	5	20.27
125	12	117	9.92
102	6343	3	8.85
5803	102	3	8.85
1112	568	4	31.56
102	188	33	8.37
948	231	3	14.59
341	601	3	14.09
482	103	10	9.93
111	3138	3	12.08
115	524	12	41.28
301	1380	3	19.8
164	460	3	7.78
203	858	3	12.54
1971	2296	3	34.53
3973	914	4	51.52
258	979	4	23.48
427	511	3	15.29
112	1520	3	6.88
3305	101	5	10.88
2281	474	4	37.2
108	2972	3	8.45
301	1202	4	26.93
358	531	3	13.83
695	208	3	12.03
896	12	16	18.47
375	129	4	10.36
4052	12	4	7.23
1004	105	7	14.52
695	151	3	9.04
916	255	4	22.66
102	523	12	6.8
236	487	4	17.03
108	105	74	7.56
6356	114	3	19.55
162	121	12	16.02
2412	114	3	10.3
128	5822	3	23.19
4464	12	4	7.23
132	1359	3	11.51
406	2556	5	48.34
1295	1274	3	26.6
1246	424	3	20.39
1312	267	5	35.71
424	119	6	12.61
16	233	8	23.57
105	131	27	9.09
143	729	3	9.28
4611	105	3	10.62
357	107	9	7.97
108	1510	4	8.35
4492	104	3	10.46
12	2498	7	12.66
112	101	178	15.49
4875	108	3	12
280	436	3	11.59
245	551	3	12.07
562	292	4	20.11
409	369	4	21.09
1541	162	4	21.53
108	1527	8	31.21
105	231	13	8.48
277	221	3	7.14
2505	2925	3	36.79
101	469	19	8.82
861	1567	3	26.25
702	195	3	10.9
571	335	3	14.09
138	1298	3	11.87
267	255	11	58.42
105	2974	6	29.91
311	12	30	6.97
3760	106	3	8.9
972	62	3	12.76
267	204	7	26.25
151	1244	3	12.56
388	704	3	16.45
4145	12	4	7.23
465	129	6	22.8
12	4447	4	7.23
2420	168	4	26.73
112	142	14	9.54
9	782	5	7.34
478	1762	3	23.74
164	161	15	51.36
2218	255	3	21.23
958	12	12	7.86
716	9	20	96.77
559	555	5	34.37
836	492	3	18.68
6879	137	3	25.9
1337	458	3	21.12
109	1072	6	15.12
180	353	3	7.05
1048	880	5	44.89
861	171	3	11.57
2514	329	3	23.67
457	624	3	16.35
110	894	6	13.25
108	580	6	6.98
107	3692	3	9.19
4127	101	4	8.7
283	413	3	11.18
346	3182	3	26.05
962	7	12	31.3
136	787	3	9.01
138	110	23	19.45
193	12	82	99.71
1108	12	10	7.16
138	183	9	20.22
2073	116	3	10.04
5698	323	3	32.1
102	2985	6	17.71
152	1594	6	39.81
1024	958	3	24.25
115	424	8	17.66
12	3555	5	9.04
793	1020	5	46.51
107	110	66	11.28
255	817	3	14.36
3247	822	4	46.52
873	638	7	62.03
12	2134	8	14.47
372	153	3	6.64
1943	121	5	26.05
400	112	12	32.09
118	116	20	8.06
642	140	3	8.25
333	494	3	13.42
3872	103	3	9.13
117	858	4	8.51
2161	4499	3	39.59
102	1387	8	10.42
2488	115	4	17.04
858	117	4	8.51
1218	210	8	61.69
142	177	4	7.24
3250	101	5	10.88
116	261	7	9.61
2328	103	4	8.99
2	103	108	29.23
1079	472	4	29.41
2	247	11	10.45
220	130	5	6.63
261	443	4	18.2
126	1262	4	14.41
276	139	4	7.19
3765	577	3	29.35
6174	102	3	8.85
1956	2295	4	49.94
645	102	21	49.54
2850	12	6	10.85
7	593	22	71.65
663	4661	3	32.09
237	414	8	44.04
173	174	5	8.42
120	107	34	8.51
173	124	8	8.9
821	373	3	17.56
12	3985	4	7.23
649	306	11	85.68
233	9	11	9.64
155	2331	3	17.3
103	1744	5	12.44
105	3612	3	8.56
674	210	5	25.3
1480	7	5	7.46
102	4443	4	11.8
114	138	28	52.01
638	104	8	11.12
106	304	11	9.8
359	279	3	9.94
733	416	3	16.97
655	135	3	7.83
415	145	4	10.72
505	1959	3	25.63
101	3572	4	8.7
979	605	3	21.2
164	820	7	39.09
893	103	8	13.29
1657	111	3	7.72
17	8	37	18.47
842	120	4	10.07
488	125	4	7.61
106	2969	3	7.47
1211	414	13	151.67
101	1791	7	7.34
1859	102	6	7.81
144	2	34	54.95
2897	999	3	30.92
463	255	3	11.17
135	688	3	8.08
105	2066	6	21.25
12	300	50	75.86
131	139	15	31.57
7	1540	6	11.42
1295	1010	4	37.81
186	229	33	223.95
3303	134	3	18.31
531	101	18	9.73
191	2733	3	20.1
900	761	3	21.92
1597	193	3	16.2
119	329	5	7.23
147	391	3	6.76
275	291	3	8.95
1973	5480	3	45.11
109	114	39	8.41
179	381	3	7.24
102	676	11	6.86
1306	119	3	7.85
838	12	14	10.41
120	112	25	13.16
282	129	5	12.03
457	102	15	8.16
125	847	3	6.81
120	185	9	10.1
102	810	10	6.99
1159	168	3	12.83
649	184	3	10.22
520	117	5	8.49
1018	17	3	7.31
408	1184	3	20.27
13	8	30	65.61
130	118	16	14.97
269	152	18	91.11
942	299	5	32.8
164	873	18	166.17
153	1200	3	12.99
1556	184	6	40.94
8	783	5	6.8
1332	115	3	6.95
105	3563	3	8.56
728	313	4	22.59
728	210	13	101.41
1029	2392	3	29.68
616	111	8	19.95
688	101	17	17.55
104	3062	4	12.43
1318	113	5	16.1
109	3748	3	12.22
651	1002	3	21.2
102	3165	4	7.32
703	193	3	11.11
7	1226	9	22.93
12	477	21	10.69
276	140	4	7.09
156	341	13	63.28
131	393	4	7.9
399	372	3	12.97
101	697	15	10.89
257	314	5	19.74
460	267	17	135.04
12	124	141	37.08
3729	109	3	10.12
12	224	43	11.66
577	2576	3	26.53
296	356	3	10.25
2	2776	4	15.06
8	5507	3	16.01
212	276	3	7.24
728	463	8	66.25
465	716	3	17.34
272	263	3	8.15
12	3086	5	9.04
1616	143	3	14
2354	113	3	9.85
139	1599	3	13.82
1783	101	7	7.34
9	152	19	12.38
212	5065	3	29.81
811	7	8	9.9
4307	111	3	14.22
102	3420	4	7.32
4541	8	3	11.66
305	495	3	12.84
2	1187	7	22.12
124	1093	3	8.51
1037	152	5	25.41
3626	101	5	10.88
563	730	3	19.68
190	384	8	37.39
237	179	4	8.38
286	5066	3	31.85
123	1343	3	8.93
8	2302	3	7.02
119	3714	4	23.49
820	161	5	23.46
107	1253	5	9.93
481	683	4	26.12
1604	106	4	7.92
114	978	4	10.1
681	1199	3	23.4
222	278	4	11.97
210	255	21	133.22
397	298	5	24.08
124	534	4	8.5
1249	121	3	8.34
736	162	3	9.72
1398	17	4	14.61
1077	122	3	7.44
105	1511	4	6.72
246	101	32	7.82
173	856	3	11.52
189	294	4	10.57
274	336	3	9.55
1139	261	3	17.41
7	649	8	7.3
5156	375	3	33.52
105	232	15	12.88
2378	3425	4	56.03
105	160	21	12.39
1325	101	9	10.8
284	248	3	8.08
208	1447	3	17.44
2226	7	4	8.06
197	181	6	13.36
128	164	23	71.43
102	6158	3	8.85
161	543	4	13.57
318	3412	3	25.26
134	528	10	46.92
103	267	24	36.52
171	473	3	8.34
2204	105	7	29.04
146	12	71	11.78
4731	102	4	11.8
205	516	3	9.86
604	129	5	19.64
7344	5046	3	50.17
834	1075	3	24.43
994	105	6	10.46
107	109	71	12.62
1974	2576	3	34.53
784	106	7	12.67
152	196	9	23.7
9	967	5	10.32
12	4325	4	7.23
112	440	15	50.81
322	4974	4	42.88
192	396	3	7.84
167	203	65	545.26
101	137	70	19.01
235	104	23	38.82
458	1337	3	21.12
2615	1744	4	51.86
7	1672	8	24.23
2200	108	3	8.45
189	550	3	10.01
102	101	862	20.72
194	154	6	11.51
487	236	4	17.03
548	175	6	27.19
109	791	5	7.12
545	1592	3	23.42
7	1083	9	19.3
102	2962	5	9.87
370	1017	5	35.81
301	1474	4	31.27
4097	12	4	7.23
151	233	4	7.16
1328	1667	9	124.23
400	1506	3	21.01
2384	1226	3	31.07
253	255	14	80.48
180	330	4	10.55
236	282	3	7.82
1059	330	3	17.45
120	842	4	10.07
451	129	5	16.78
102	142	46	8.86
1791	107	5	14.28
3403	7	3	8.39
13	716	5	25.79
134	1502	7	44.17
1853	201	4	30.82
1366	103	5	7.62
360	850	3	16.75
138	154	8	13.1
103	1240	7	16.12
12	4236	4	7.23
9	85	8	22.71
205	7	19	7.65
2310	7	4	8.06
267	436	3	11.28
170	353	3	6.74
7212	113	3	19.07
353	180	3	7.05
245	120	6	7.2
322	12	30	8.57
362	213	3	8.56
121	1127	3	7.89
4488	110	3	12.61
105	579	8	10.34
1052	161	4	18.85
356	962	3	17.18
5372	2	3	16.83
4793	102	3	8.85
201	57	4	6.66
509	402	3	15.11
9	2590	3	8.5
768	151	4	15.15
357	227	4	14.17
478	2226	3	25.63
2249	367	7	78.99
171	387	5	16.71
2420	189	5	39.16
1278	135	4	17.61
961	101	13	13.04
101	2833	6	13.06
128	313	17	70.56
383	290	7	37.26
441	2998	3	26.08
972	7	7	9.05
128	210	6	7.4
267	111	8	7.75
1812	118	3	10.03
2670	8	3	8.12
7	2450	6	19.8
152	1305	3	12.71
115	319	7	9.15
127	1618	3	10.85
722	169	3	10.23
134	1196	3	11.25
8	479	7	7.71
591	167	3	9.17
278	431	3	11.35
285	5705	3	31.5
334	353	3	11.75
1581	1236	3	28.42
504	536	3	16.22
2225	121	5	28.2
208	16	5	8.45
296	1780	3	20.22
126	845	6	22.75
410	339	3	11.96
102	514	21	30.08
330	109	11	14.44
406	332	3	11.96
268	659	3	13.52
1037	107	5	8.47
1093	124	3	8.51
3410	102	4	11.8
1414	123	5	20.69
101	3422	5	10.88
866	2	11	38.67
124	1044	3	7.71
365	2269	3	23.67
139	157	10	21.43
542	4458	3	31.11
3355	124	3	15.91
5320	104	3	14.78
2346	103	4	8.99
103	3292	3	7.12
436	154	3	7.3
167	1763	4	23.82
2230	236	4	31.01
110	247	13	16.35
1697	416	4	32.54
193	2230	4	28.26
1373	117	3	7.39
111	975	6	17.03
1810	101	9	19.59
265	234	4	12.08
136	355	6	16.4
1202	378	9	83.87
102	1842	7	12.17
1423	111	5	16.45
1600	649	3	24.4
12	270	32	7
812	2141	4	39.96
941	17	3	6.96
9	3052	6	32.85
12	138	75	9.36
106	3758	3	8.9
148	737	3	9.31
3714	131	3	17.53
206	211	4	8.59
954	114	5	12.94
2447	102	7	20.67
1888	2954	4	50.59
6103	149	3	26.46
115	1990	4	15.58
388	161	7	27.95
244	265	3	7.42
113	139	24	36.07
654	3278	3	30.72
507	1399	3	21.93
728	164	19	162.42
346	57	3	6.83
196	114	17	30.37
5135	258	3	30.95
57	251	4	8.86
176	223	5	12.02
202	257	4	10.33
134	2510	3	15.54
117	520	5	8.49
2753	1018	3	30.92
440	288	4	17.89
428	2390	5	48.93
935	207	7	45.89
1823	104	4	8.23
2140	115	3	10.51
1342	103	6	11.54
457	145	9	40.58
288	392	6	30.41
104	1581	5	11.67
106	2678	3	7.47
2013	3862	3	39.59
111	653	6	11.94
221	276	3	7.24
8	738	6	9.06
3061	174	3	19.4
264	2506	3	21.44
228	2186	3	19.38
139	356	4	8.92
733	136	3	8.15
1	2	6	16.62
114	173	23	49.38
282	5070	3	31.5
396	120	6	11.57
102	2419	5	7.42
852	108	6	10.81
123	3794	3	15.33
147	1449	3	14.26
221	250	3	6.77
1605	117	3	8.53
564	297	3	13.48
279	398	5	23.05
7	4835	3	8.39
4014	236	3	25.87
105	1651	4	7.5
255	3886	3	26.26
102	645	21	49.54
430	102	15	6.86
2811	105	4	12.64
640	121	8	28.73
12	1330	11	14.06
715	239	3	13.35
4285	105	3	10.62
534	178	3	9.58
237	581	5	25.3
3629	102	4	7.32
460	164	3	7.78
105	1092	5	7.55
1382	1408	3	27.69
103	4262	3	9.13
126	1226	4	14.41
1145	2	4	6.94
440	12	22	8.11
111	1919	4	12.93
4466	124	3	18.09
104	229	13	7.04
156	246	15	67.53
137	327	4	8.65
103	1063	15	67.15
373	407	3	13.26
102	5314	3	8.85
327	264	3	9.38
172	350	4	11.14
327	191	9	41.26
401	479	4	21.36
882	750	3	21.28
1104	162	4	18.64
845	126	6	22.75
128	892	7	30.65
346	288	16	115.59
9	438	7	8.05
111	3188	3	12.08
3358	4531	3	43.44
160	495	3	8.12
1120	8	7	17.81
105	2564	4	10.89
3517	104	3	8.4
197	761	3	12.13
1237	9	4	7.04
128	774	3	7
388	283	3	11.02
1346	362	3	19.78
118	1093	3	7.24
444	165	3	7.56
967	9	5	10.32
1403	7023	3	41.17
1649	102	7	10
422	105	12	18.17
137	461	4	10.95
7045	2152	3	44.08
2454	230	7	71.05
1071	107	5	8.47
258	5128	3	30.95
12	1483	9	7.92
488	225	4	16.56
121	663	4	8.59
4239	12	4	7.23
452	105	10	14.5
1211	581	12	141.25
1598	145	3	14.04
203	167	65	545.26
461	137	4	10.95
105	3329	3	8.56
2540	101	6	8.14
164	761	7	39.09
4157	162	3	22.34
983	646	3	21.2
