166	661
3522	662
4229	663
7424	664
3172	665
5018	666
117	667
4519	668
3921	669
1092	670
693	671
8040	672
8311	673
1790	674
4186	675
7094	676
3067	677
8872	678
8909	679
6025	680
7266	681
5751	682
6519	683
7473	684
1599	685
3869	686
7568	687
1373	688
2324	689
2461	690
5658	691
704	692
109	693
7638	694
6093	695
650	696
7502	697
1799	698
8331	699
3476	700
4357	701
7108	702
8985	703
2687	704
5019	705
1801	706
3695	707
6219	708
6614	709
365	710
747	711
6331	712
4898	713
4723	714
627	715
1836	716
2934	717
690	718
2074	719
8270	720
7140	721
4100	722
924	723
8644	724
5773	725
8877	726
428	727
8515	728
1153	729
739	730
8871	731
7708	732
2250	733
5131	734
6180	735
5464	736
116	737
4175	738
1083	739
6752	740
1396	741
1837	742
3917	743
7141	744
966	745
8007	746
4878	747
753	748
8400	749
6377	750
751	751
5215	752
4440	753
7975	754
782	755
3748	756
6609	757
7998	758
386	759
2859	760
156	761
5756	762
363	763
3068	764
1688	765
620	766
585	767
3650	768
6487	769
506	770
3166	771
7264	772
1685	773
8475	774
8878	775
11	776
8555	777
7790	778
2137	779
3807	780
7321	781
8199	782
2307	783
477	784
5044	785
7128	786
6187	787
6647	788
1841	789
5253	790
260	791
5410	792
5261	793
6259	794
6588	795
1444	796
688	797
6278	798
401	799
4418	800
7217	801
5503	802
883	803
8262	804
2482	805
355	806
661	807
438	808
2298	809
76	810
7396	811
7888	812
4264	813
4672	814
219	815
1239	816
2499	817
377	818
143	819
5239	820
56	821
6448	822
6912	823
5235	824
5805	825
838	826
4978	827
7169	828
4181	829
5682	830
821	831
6488	832
295	833
8525	834
745	835
423	836
8209	837
610	838
8993	839
7185	840
8933	841
3542	842
2562	843
6138	844
8859	845
3691	846
3881	847
4053	848
130	849
6215	850
5318	851
320	852
3483	853
7197	854
7336	855
4118	856
5931	857
2065	858
307	859
4658	860
591	861
3309	862
1065	863
1931	864
4568	865
128	866
1306	867
414	868
2677	869
5007	870
5204	871
922	872
7666	873
23	874
8312	875
2685	876
1452	877
2105	878
5975	879
1530	880
3189	881
6531	882
8879	883
1710	884
6620	885
8109	886
8576	887
7857	888
7715	889
8456	890
338	891
6553	892
1388	893
7641	894
2025	895
442	896
8589	897
4377	898
3889	899
4330	900
3393	901
5132	902
3627	903
6250	904
7605	905
3836	906
4813	907
3592	908
3221	909
6133	910
8274	911
825	912
4945	913
700	914
2495	915
7746	916
8118	917
7813	918
1772	919
5550	920
417	921
6182	922
3238	923
7534	924
7577	925
8531	926
2705	927
2785	928
5152	929
8251	930
6287	931
8084	932
2939	933
751	934
2496	935
3683	936
207	937
26	938
1529	939
923	940
3510	941
3519	942
2956	943
214	944
7743	945
5569	946
7783	947
5520	948
8130	949
696	950
3706	951
837	952
7683	953
5	954
7492	955
7871	956
3259	957
7116	958
6140	959
6963	960
4336	961
3808	962
4758	963
1576	964
5469	965
8951	966
2210	967
5584	968
4536	969
1353	970
5864	971
1950	972
5200	973
2235	974
8328	975
7254	976
8874	977
6077	978
7047	979
6343	980
3042	981
9033	982
218	983
39	984
422	985
6708	986
1037	987
792	988
398	989
1229	990
1844	991
55	992
2225	993
8112	994
3715	995
1852	996
8072	997
8232	998
4727	999
6572	1000
5372	1001
622	1002
7052	1003
981	1004
8184	1005
2829	1006
350	1007
2840	1008
664	1009
648	1010
7059	1011
6616	1012
5467	1013
6510	1014
1856	1015
6528	1016
3263	1017
1079	1018
3944	1019
8504	1020
1858	1021
79	1022
7334	1023
8995	1024
7785	1025
1926	1026
926	1027
7237	1028
293	1029
8386	1030
2805	1031
357	1032
6376	1033
3438	1034
1758	1035
3271	1036
7845	1037
1103	1038
68	1039
2997	1040
5084	1041
3861	1042
330	1043
146	1044
1497	1045
2737	1046
4077	1047
6291	1048
455	1049
3539	1050
4161	1051
3108	1052
6682	1053
8208	1054
189	1055
7105	1056
5947	1057
5912	1058
5388	1059
4432	1060
2018	1061
1776	1062
3984	1063
7787	1064
7245	1065
1541	1066
6548	1067
6427	1068
2794	1069
6023	1070
3377	1071
8754	1072
8510	1073
2754	1074
3838	1075
3096	1076
7138	1077
6383	1078
8009	1079
39	1080
3149	1081
2853	1082
16	1083
4725	1084
7991	1085
7829	1086
3563	1087
662	1088
5574	1089
2309	1090
7766	1091
4318	1092
5258	1093
5017	1094
503	1095
6004	1096
210	1097
1879	1098
4471	1099
8370	1100
3651	1101
314	1102
2896	1103
6761	1104
5753	1105
1290	1106
709	1107
37	1108
7980	1109
1716	1110
7617	1111
6941	1112
6224	1113
444	1114
4282	1115
5138	1116
3733	1117
5840	1118
5120	1119
691	1120
758	1121
8239	1122
5240	1123
8522	1124
1128	1125
4018	1126
3652	1127
5238	1128
8290	1129
8524	1130
6593	1131
243	1132
1601	1133
626	1134
846	1135
6191	1136
4605	1137
2744	1138
24	1139
5763	1140
6046	1141
1846	1142
4749	1143
238	1144
6392	1145
7603	1146
1449	1147
39	1148
5260	1149
176	1150
178	1151
450	1152
539	1153
3543	1154
6987	1155
1676	1156
3951	1157
8100	1158
5498	1159
8042	1160
7204	1161
5692	1162
5725	1163
5731	1164
5698	1165
5694	1166
2807	1167
8747	1168
7985	1169
4225	1170
4254	1171
4134	1172
4541	1173
7814	1174
6938	1175
3461	1176
316	1177
85	1178
480	1179
8627	1180
17	1181
5670	1182
869	1183
1875	1184
564	1185
7452	1186
4095	1187
5178	1188
824	1189
6834	1190
5627	1191
2373	1192
6092	1193
8450	1194
7628	1195
3628	1196
227	1197
8457	1198
5920	1199
8595	1200
8744	1201
1348	1202
3830	1203
8211	1204
8996	1205
1690	1206
4925	1207
7728	1208
4527	1209
6903	1210
1887	1211
7238	1212
5928	1213
4875	1214
950	1215
8497	1216
514	1217
8804	1218
7148	1219
355	1220
1761	1221
585	1222
1002	1223
1815	1224
1878	1225
8268	1226
5330	1227
1146	1228
8065	1229
8921	1230
262	1231
707	1232
2943	1233
7257	1234
2304	1235
3137	1236
3295	1237
5801	1238
3160	1239
849	1240
44	1241
8512	1242
692	1243
2285	1244
1715	1245
7856	1246
2702	1247
173	1248
8664	1249
3854	1250
253	1251
7032	1252
3991	1253
5869	1254
5976	1255
2415	1256
1757	1257
2485	1258
6423	1259
1642	1260
186	1261
1814	1262
3089	1263
6532	1264
4824	1265
5733	1266
6484	1267
3705	1268
852	1269
3331	1270
5422	1271
6202	1272
4806	1273
2532	1274
7960	1275
862	1276
3952	1277
1720	1278
3456	1279
5913	1280
5548	1281
5209	1282
2758	1283
158	1284
8080	1285
7990	1286
6086	1287
3321	1288
4603	1289
6309	1290
2719	1291
2664	1292
7303	1293
5163	1294
3553	1295
88	1296
8463	1297
7337	1298
90	1299
1964	1300
8553	1301
5544	1302
5050	1303
6327	1304
747	1305
6254	1306
2101	1307
5849	1308
290	1309
7406	1310
80	1311
3597	1312
712	1313
5921	1314
8207	1315
9038	1316
6856	1317
5446	1318
2453	1319
1235	1320
588	1321
3882	1322
8094	1323
198	1324
608	1325
978	1326
7299	1327
7371	1328
8230	1329
8350	1330
557	1331
3036	1332
1654	1333
7538	1334
6474	1335
1822	1336
5292	1337
8473	1338
6910	1339
2761	1340
2916	1341
8180	1342
804	1343
5957	1344
3375	1345
7393	1346
208	1347
8265	1348
587	1349
19	1350
1813	1351
1977	1352
124	1353
4632	1354
8786	1355
6024	1356
5359	1357
138	1358
4863	1359
1211	1360
8455	1361
1901	1362
8862	1363
61	1364
2584	1365
154	1366
2797	1367
7054	1368
3718	1369
8699	1370
5002	1371
762	1372
4825	1373
220	1374
1867	1375
7750	1376
141	1377
236	1378
4321	1379
2999	1380
5647	1381
2329	1382
7433	1383
2841	1384
6716	1385
5137	1386
2983	1387
1999	1388
8944	1389
1764	1390
597	1391
1259	1392
9004	1393
7781	1394
5420	1395
8818	1396
3074	1397
2813	1398
7959	1399
7037	1400
1618	1401
8235	1402
6570	1403
8430	1404
1952	1405
5603	1406
3445	1407
7042	1408
2662	1409
8190	1410
2217	1411
265	1412
4408	1413
4097	1414
5879	1415
8258	1416
365	1417
1949	1418
4015	1419
7496	1420
5944	1421
7862	1422
4403	1423
5560	1424
199	1425
7924	1426
5214	1427
3551	1428
952	1429
7018	1430
569	1431
5445	1432
777	1433
6192	1434
4904	1435
69	1436
7463	1437
2732	1438
8881	1439
326	1440
5426	1441
6479	1442
4351	1443
6461	1444
2770	1445
166	1446
477	1447
674	1448
7152	1449
3061	1450
781	1451
369	1452
1579	1453
8220	1454
5766	1455
6042	1456
3383	1457
7409	1458
6810	1459
3937	1460
5205	1461
1906	1462
8340	1463
169	1464
4832	1465
4119	1466
4499	1467
650	1468
93	1469
4735	1470
1487	1471
8653	1472
5956	1473
8823	1474
2314	1475
600	1476
1827	1477
6271	1478
308	1479
4664	1480
5111	1481
1527	1482
5761	1483
7093	1484
168	1485
1935	1486
2236	1487
5568	1488
5424	1489
6319	1490
8023	1491
4718	1492
4557	1493
172	1494
6141	1495
4424	1496
1927	1497
7799	1498
6973	1499
4640	1500
4253	1501
6688	1502
613	1503
89	1504
3388	1505
7615	1506
517	1507
744	1508
1628	1509
8173	1510
4743	1511
4589	1512
2020	1513
153	1514
3035	1515
4486	1516
3222	1517
2819	1518
4174	1519
5136	1520
5362	1521
8540	1522
79	1523
910	1524
1979	1525
7649	1526
8671	1527
6617	1528
2366	1529
8634	1530
826	1531
2313	1532
5078	1533
8277	1534
5871	1535
8352	1536
733	1537
3673	1538
7694	1539
1060	1540
781	1541
3726	1542
2882	1543
723	1544
235	1545
7751	1546
29	1547
2501	1548
7662	1549
4395	1550
3062	1551
474	1552
742	1553
7846	1554
4913	1555
4819	1556
1006	1557
113	1558
359	1559
8819	1560
8638	1561
1731	1562
4755	1563
8592	1564
4993	1565
8652	1566
1559	1567
6709	1568
8756	1569
7208	1570
72	1571
8396	1572
5091	1573
4691	1574
5940	1575
1215	1576
5105	1577
118	1578
4176	1579
8572	1580
8647	1581
4401	1582
6099	1583
5062	1584
5203	1585
1903	1586
36	1587
70	1588
4417	1589
625	1590
5759	1591
1504	1592
2241	1593
6753	1594
4385	1595
8031	1596
3564	1597
3312	1598
3104	1599
3288	1600
3363	1601
3285	1602
1383	1603
7046	1604
675	1605
7460	1606
2164	1607
6013	1608
4882	1609
290	1610
457	1611
2479	1612
7282	1613
7930	1614
5955	1615
5224	1616
5004	1617
707	1618
3227	1619
1892	1620
66	1621
3667	1622
6540	1623
3008	1624
8829	1625
3612	1626
1220	1627
892	1628
8478	1629
149	1630
7370	1631
4715	1632
5262	1633
1984	1634
3788	1635
4525	1636
7974	1637
8014	1638
774	1639
4579	1640
8279	1641
6241	1642
1209	1643
5437	1644
1277	1645
2810	1646
4552	1647
6456	1648
1361	1649
4567	1650
284	1651
7475	1652
3629	1653
783	1654
1140	1655
8216	1656
7527	1657
3853	1658
5331	1659
755	1660
4612	1661
4466	1662
1586	1663
8897	1664
348	1665
645	1666
828	1667
496	1668
6969	1669
7072	1670
349	1671
5513	1672
33	1673
2463	1674
3828	1675
7034	1676
570	1677
8847	1678
963	1679
7082	1680
6768	1681
5150	1682
6079	1683
7689	1684
8201	1685
8121	1686
8429	1687
5064	1688
17	1689
6015	1690
666	1691
5013	1692
4335	1693
8667	1694
8799	1695
6431	1696
4705	1697
436	1698
23	1699
4479	1700
7270	1701
6754	1702
673	1703
2038	1704
835	1705
1899	1706
6008	1707
5762	1708
3674	1709
3287	1710
88	1711
2053	1712
7031	1713
4165	1714
7	1715
8143	1716
6062	1717
1058	1718
2975	1719
3640	1720
3562	1721
3821	1722
8171	1723
8873	1724
5141	1725
405	1726
3979	1727
8698	1728
755	1729
3117	1730
201	1731
6043	1732
1009	1733
361	1734
701	1735
6349	1736
3467	1737
9029	1738
6900	1739
4057	1740
3897	1741
68	1742
399	1743
5351	1744
189	1745
8826	1746
7507	1747
6687	1748
102	1749
2756	1750
4891	1751
1299	1752
298	1753
646	1754
471	1755
940	1756
1861	1757
5775	1758
4666	1759
305	1760
7320	1761
4131	1762
4659	1763
174	1764
8795	1765
810	1766
918	1767
281	1768
4	1769
3229	1770
509	1771
2335	1772
8474	1773
5539	1774
1378	1775
60	1776
5792	1777
2211	1778
1621	1779
4414	1780
6380	1781
8778	1782
1839	1783
6718	1784
7688	1785
4265	1786
1032	1787
665	1788
1365	1789
3785	1790
75	1791
834	1792
2507	1793
470	1794
5555	1795
6662	1796
2591	1797
1872	1798
6838	1799
3874	1800
492	1801
128	1802
1643	1803
1021	1804
6824	1805
162	1806
8399	1807
6670	1808
4016	1809
8564	1810
1232	1811
6680	1812
5	1813
512	1814
4222	1815
6770	1816
5025	1817
506	1818
4303	1819
5391	1820
7263	1821
3970	1822
515	1823
3844	1824
278	1825
9022	1826
91	1827
499	1828
3354	1829
15	1830
1285	1831
9052	1832
4355	1833
2589	1834
270	1835
5925	1836
119	1837
5511	1838
1702	1839
7391	1840
4143	1841
4133	1842
4171	1843
901	1844
110	1845
1924	1846
125	1847
7917	1848
6402	1849
555	1850
8986	1851
133	1852
8131	1853
3848	1854
1127	1855
3395	1856
2287	1857
807	1858
4126	1859
5615	1860
4899	1861
4917	1862
7610	1863
3472	1864
3907	1865
5964	1866
8817	1867
7087	1868
3963	1869
3777	1870
8924	1871
2569	1872
607	1873
8633	1874
5961	1875
3055	1876
1744	1877
4539	1878
3417	1879
4469	1880
4402	1881
6298	1882
575	1883
3904	1884
5283	1885
5186	1886
6048	1887
2437	1888
2320	1889
555	1890
7143	1891
7955	1892
4159	1893
5602	1894
2986	1895
6927	1896
7438	1897
6962	1898
5052	1899
1800	1900
6175	1901
33	1902
5915	1903
7910	1904
4669	1905
624	1906
445	1907
2143	1908
2297	1909
3929	1910
286	1911
764	1912
450	1913
1569	1914
4610	1915
2537	1916
646	1917
146	1918
6040	1919
285	1920
5488	1921
1496	1922
4560	1923
2269	1924
2522	1925
7875	1926
6146	1927
4929	1928
3554	1929
1097	1930
5332	1931
2587	1932
5179	1933
2462	1934
517	1935
7536	1936
8494	1937
7307	1938
5527	1939
7340	1940
2007	1941
4942	1942
8284	1943
8749	1944
5817	1945
7191	1946
3245	1947
4089	1948
6887	1949
7796	1950
5108	1951
6232	1952
5278	1953
87	1954
498	1955
805	1956
1944	1957
7576	1958
592	1959
2905	1960
403	1961
7858	1962
8373	1963
3048	1964
87	1965
490	1966
7278	1967
138	1968
666	1969
367	1970
3578	1971
5167	1972
7283	1973
293	1974
1948	1975
1017	1976
743	1977
7372	1978
1632	1979
4710	1980
1521	1981
130	1982
196	1983
7903	1984
6216	1985
49	1986
5715	1987
4739	1988
5155	1989
4901	1990
8344	1991
144	1992
2517	1993
3636	1994
4409	1995
447	1996
8183	1997
5097	1998
8895	1999
7466	2000
5241	2001
6631	2002
3681	2003
4973	2004
7443	2005
4200	2006
6438	2007
895	2008
44	2009
101	2010
8124	2011
6144	2012
173	2013
8654	2014
3839	2015
4060	2016
2821	2017
1451	2018
3239	2019
5789	2020
12	2021
4001	2022
7399	2023
3945	2024
3891	2025
611	2026
6490	2027
1898	2028
8387	2029
3913	2030
4474	2031
2893	2032
5109	2033
3116	2034
6489	2035
2865	2036
4802	2037
302	2038
4797	2039
8363	2040
6951	2041
5906	2042
4906	2043
1193	2044
3920	2045
6440	2046
7485	2047
1965	2048
6946	2049
2125	2050
3296	2051
1486	2052
724	2053
108	2054
111	2055
4258	2056
5648	2057
528	2058
3552	2059
47	2060
8077	2061
8617	2062
19	2063
2849	2064
508	2065
3792	2066
4939	2067
4274	2068
3751	2069
3342	2070
6844	2071
5567	2072
3711	2073
4203	2074
3659	2075
5794	2076
116	2077
303	2078
3638	2079
5881	2080
8347	2081
4155	2082
695	2083
7381	2084
4631	2085
7246	2086
6883	2087
101	2088
9039	2089
1985	2090
3783	2091
8893	2092
597	2093
3276	2094
5197	2095
5814	2096
1117	2097
1448	2098
7296	2099
1981	2100
2814	2101
2044	2102
510	2103
7078	2104
7239	2105
3231	2106
52	2107
396	2108
2692	2109
245	2110
6799	2111
8204	2112
2231	2113
5517	2114
7957	2115
1909	2116
3298	2117
4914	2118
16	2119
8238	2120
5409	2121
4931	2122
2240	2123
1453	2124
1591	2125
6707	2126
4426	2127
197	2128
6011	2129
5616	2130
5100	2131
1456	2132
463	2133
1301	2134
654	2135
2723	2136
5855	2137
2657	2138
3066	2139
123	2140
6802	2141
3196	2142
111	2143
8571	2144
962	2145
561	2146
1735	2147
512	2148
232	2149
6758	2150
5712	2151
4494	2152
1233	2153
3815	2154
4035	2155
257	2156
3173	2157
2109	2158
7614	2159
3892	2160
2015	2161
46	2162
7557	2163
161	2164
3268	2165
3833	2166
5958	2167
4386	2168
3776	2169
4955	2170
639	2171
1818	2172
2023	2173
1305	2174
8748	2175
3558	2176
1355	2177
125	2178
7831	2179
5281	2180
4314	2181
4981	2182
6369	2183
7026	2184
251	2185
3290	2186
3925	2187
4700	2188
369	2189
8175	2190
8530	2191
5979	2192
2776	2193
4644	2194
4867	2195
5631	2196
6515	2197
347	2198
1842	2199
2432	2200
463	2201
8116	2202
456	2203
7226	2204
558	2205
4266	2206
3130	2207
1564	2208
7362	2209
6948	2210
67	2211
2519	2212
3473	2213
6955	2214
1616	2215
3031	2216
1519	2217
7479	2218
7133	2219
2845	2220
5717	2221
601	2222
5618	2223
3664	2224
8174	2225
4387	2226
7913	2227
1807	2228
5140	2229
3027	2230
2016	2231
4960	2232
3432	2233
390	2234
829	2235
8935	2236
5791	2237
6762	2238
556	2239
1130	2240
8406	2241
5428	2242
317	2243
171	2244
1506	2245
8556	2246
8532	2247
7157	2248
3841	2249
264	2250
8511	2251
7313	2252
1810	2253
475	2254
775	2255
4618	2256
8844	2257
2935	2258
4607	2259
1020	2260
6124	2261
2197	2262
8726	2263
103	2264
2513	2265
2045	2266
8226	2267
2533	2268
8580	2269
222	2270
2913	2271
2592	2272
3863	2273
5532	2274
5133	2275
2279	2276
7181	2277
505	2278
3080	2279
1756	2280
1970	2281
8982	2282
2668	2283
3648	2284
4638	2285
4227	2286
8857	2287
1026	2288
3	2289
1677	2290
5473	2291
6551	2292
47	2293
8018	2294
7272	2295
6692	2296
1925	2297
106	2298
4801	2299
8152	2300
2383	2301
648	2302
4512	2303
5122	2304
2838	2305
3491	2306
8757	2307
171	2308
1495	2309
6997	2310
2163	2311
7456	2312
636	2313
715	2314
7779	2315
685	2316
8104	2317
147	2318
2339	2319
2417	2320
4687	2321
230	2322
4215	2323
5962	2324
5578	2325
2931	2326
3626	2327
103	2328
3152	2329
3359	2330
476	2331
3251	2332
256	2333
3147	2334
2153	2335
1347	2336
3670	2337
6209	2338
107	2339
1445	2340
2382	2341
1170	2342
1	2343
127	2344
267	2345
5953	2346
91	2347
8811	2348
4415	2349
47	2350
1938	2351
1328	2352
586	2353
3326	2354
7866	2355
8154	2356
3795	2357
1178	2358
2521	2359
2901	2360
3248	2361
7600	2362
652	2363
1567	2364
1787	2365
697	2366
3379	2367
3605	2368
504	2369
1662	2370
680	2371
8153	2372
1116	2373
573	2374
4761	2375
1679	2376
3894	2377
115	2378
1888	2379
6230	2380
2369	2381
5571	2382
8111	2383
3207	2384
3390	2385
979	2386
1204	2387
6439	2388
7607	2389
3850	2390
2280	2391
2625	2392
5003	2393
205	2394
82	2395
609	2396
3599	2397
177	2398
6084	2399
5323	2400
3557	2401
511	2402
3016	2403
3201	2404
8838	2405
150	2406
37	2407
1684	2408
878	2409
663	2410
53	2411
3938	2412
2348	2413
3545	2414
572	2415
8273	2416
5055	2417
7533	2418
217	2419
4263	2420
6842	2421
41	2422
4470	2423
4936	2424
3611	2425
1503	2426
2039	2427
4712	2428
4526	2429
4484	2430
4870	2431
674	2432
1795	2433
2469	2434
5123	2435
4287	2436
2660	2437
1408	2438
1972	2439
7145	2440
5416	2441
5250	2442
5492	2443
8961	2444
4685	2445
1734	2446
6942	2447
2486	2448
6045	2449
8348	2450
964	2451
2248	2452
1249	2453
2734	2454
3154	2455
7	2456
3686	2457
2425	2458
6284	2459
7041	2460
7423	2461
5165	2462
8695	2463
5942	2464
687	2465
491	2466
4606	2467
8071	2468
6197	2469
590	2470
6537	2471
10	2472
5103	2473
7382	2474
4032	2475
8332	2476
591	2477
38	2478
467	2479
1450	2480
3258	2481
3315	2482
7368	2483
925	2484
9	2485
119	2486
5267	2487
1578	2488
3896	2489
102	2490
4737	2491
9002	2492
4979	2493
7855	2494
6251	2495
7069	2496
7376	2497
5967	2498
3724	2499
296	2500
6854	2501
4654	2502
588	2503
68	2504
4048	2505
4436	2506
8979	2507
7530	2508
6833	2509
7297	2510
749	2511
3784	2512
5296	2513
933	2514
4524	2515
72	2516
3436	2517
3180	2518
399	2519
694	2520
3532	2521
36	2522
3680	2523
8381	2524
7895	2525
1085	2526
6434	2527
368	2528
368	2529
9024	2530
1276	2531
3332	2532
7808	2533
6723	2534
1417	2535
3949	2536
2116	2537
1390	2538
6526	2539
3971	2540
6210	2541
4963	2542
7295	2543
998	2544
425	2545
7788	2546
6282	2547
6879	2548
683	2549
4697	2550
583	2551
2949	2552
379	2553
5058	2554
3668	2555
169	2556
2011	2557
4561	2558
4838	2559
7408	2560
7506	2561
727	2562
4012	2563
653	2564
9030	2565
3322	2566
720	2567
2863	2568
4430	2569
6704	2570
7060	2571
3064	2572
7554	2573
2755	2574
4613	2575
175	2576
5934	2577
5328	2578
7943	2579
129	2580
4439	2581
602	2582
5683	2583
956	2584
6318	2585
635	2586
7977	2587
5134	2588
2547	2589
8036	2590
432	2591
